offer_id,offer_uid,offer_type,offer_pledge,offer_pledge_alt,offer_url,img_logo_url,update_time,bank_id,bank_uid,bank_type,bank_name,img_logo_url_alt,idx_license,bank_url,bank_phone,bank_address,bank_code,currency,url_with_details,rateMin,rateMax,meta_rateRange,amountMin,amountMax,meta_amountRange,termMin,termMax,periodFromNotation,periodToNotation,meta_termUnit,product_hash,is_actual,start_time,end_time,rateRange,fullCreditRateMin,fullCreditRateMax,amountRange,termUnit,issuanceCostMin,issuanceCostMax,annualServiceMin,annualServiceMax,cashWithdrawalsAtAtms,cashWithdrawalsAtOtherBankAtms,initialFeeMin,initialFeeMax
18775,20113003,credit,Под залог автомобиля,Под залог автомобиля,https://www.banki.ru/products/credits/credit/201130/,https://cdn.banki.ru/cdn/bank/63520_mobile_logo_url.png,17.11.2025 17:53,63520,635201,bank,Уралсиб,https://cdn.banki.ru/cdn/bank/63520_mobile_logo_url.png,30,www.uralsib.ru,8 800 250-57-57,"119048, г. Москва, ул. Ефремова, д. 8
",uralsib,RUB,https://www.banki.ru/products/credits/credit/201130/,4.9,32.9,,100000,1500000,,397,2555,13m,7y,,91efa57306340366a9f918a9c9701de660effdd1db0f51cccff73ae8f038b0f6,True,2026-01-07 13:39:00,,"4,9–32,9%",,,100 000–1 500 000 ₽,4,,,,,,,,
19357,377603,credit,На любые цели под залог недвижимости,На любые цели под залог недвижимости,https://www.banki.ru/products/credits/credit/3776/,https://cdn.banki.ru/cdn/bank/2764_mobile_logo_url.png,26.12.2025 13:28,2764,27641,bank,Газпромбанк,https://cdn.banki.ru/cdn/bank/2764_mobile_logo_url.png,354,www.gazprombank.ru,8 800 300-60-90,"117420, г. Москва, ул. Наметкина, д. 16, корп. 1.",gazprombank,RUB,https://www.banki.ru/products/credits/credit/3776/,9.3,28.6,,500000,30000000,,1460,7300,4y,20y,,747f962952b1f5f8a282df0855c68146e91a20b8a6e1ebb034603c0ac190f768,True,2026-01-07 13:39:00,,"9,3–28,6%",,,500 000–30 000 000 ₽,4,,,,,,,,
17037,459703,credit,Под залог (авто),Под залог (авто),https://www.banki.ru/products/credits/credit/4597/,https://cdn.banki.ru/cdn/bank/195706_mobile_logo_url.png,29.12.2025 11:25,195706,1957061,bank,Т-Банк,https://cdn.banki.ru/cdn/bank/195706_mobile_logo_url.png,2673,www.tbank.ru,8 800 555-10-10,"127287, г. Москва, ул. 2-я Хуторская, д.38А, стр.26",tcs,RUB,https://www.banki.ru/products/credits/credit/4597/,24.9,34.9,,100000,7000000,,365,2555,1y,7y,,878462df1b587d7ca87c9de94e1dbce30110ee20aafc9456621635a8901b3063,True,2026-01-07 13:39:00,,"24,9–34,9%",,,100 000–7 000 000 ₽,4,,,,,,,,
19380,438703,credit,Под залог недвижимости,Под залог недвижимости,https://www.banki.ru/products/credits/credit/4387/,https://cdn.banki.ru/cdn/bank/63520_mobile_logo_url.png,04.12.2025 13:21,63520,635201,bank,Уралсиб,https://cdn.banki.ru/cdn/bank/63520_mobile_logo_url.png,30,www.uralsib.ru,8 800 250-57-57,"119048, г. Москва, ул. Ефремова, д. 8
",uralsib,RUB,https://www.banki.ru/products/credits/credit/4387/,21.0,23.0,,900000,20000000,,365,5475,1y,15y,,a9928eb853cb83715672798071ececdb5b1cc063162393c429a94e5f653c3c83,True,2026-01-07 13:39:00,,21–23%,,,900 000–20 000 000 ₽,4,,,,,,,,
16886,356203,credit,Наличными,Наличными,https://www.banki.ru/products/credits/credit/3562/,https://cdn.banki.ru/cdn/bank/2237_mobile_logo_url.png,29.12.2025 17:21,2237,22371,bank,Банк ДОМ.РФ,https://cdn.banki.ru/cdn/bank/2237_mobile_logo_url.png,2312,domrfbank.ru,8 800 775-86-86 ,"125009, г. Москва, ул. Воздвиженка, д. 10",domrfbank,RUB,https://www.banki.ru/products/credits/credit/3562/,16.5,39.5,,100000,10000000,,730,2555,2y,7y,,272db588212b5a6b05faa7fd535fa86eeb4d21d12616e0ff7d192786f3db2e56,True,2026-01-07 13:39:00,,"16,5–39,5%",,,100 000–10 000 000 ₽,4,,,,,,,,
16873,347603,credit,Пенсионный,Пенсионный,https://www.banki.ru/products/credits/credit/3476/,https://cdn.banki.ru/cdn/bank/9011_mobile_logo_url.png,26.12.2025 12:45,9011,90111,bank,Металлинвестбанк,https://cdn.banki.ru/cdn/bank/9011_mobile_logo_url.png,2440,www.metallinvestbank.ru,8 800 250-97-97,"119180, г. Москва, ул. Большая Полянка, д. 47, стр. 2",metallinvestbank,RUB,https://www.banki.ru/products/credits/credit/3476/,23.0,37.0,,30000,3000000,,183,1825,6m,5y,,17b22cd63ff04267e3f6e123de497aab419d38831145bdf4d9ad07920a86f0a9,True,2026-01-07 13:39:00,,23–37%,,,30 000–3 000 000 ₽,4,,,,,,,,
17631,20103403,credit,Деньги — возможности (под залог авто),Деньги — возможности (под залог авто),https://www.banki.ru/products/credits/credit/201034/,https://cdn.banki.ru/cdn/bank/68683_mobile_logo_url.png,22.12.2025 16:50,68683,686831,bank,Банк «РОССИЯ»,https://cdn.banki.ru/cdn/bank/68683_mobile_logo_url.png,328,www.abr.ru,8 800 100-11-11 ,"191124, г. Санкт-Петербург, пл. Растрелли, д. 2, стр.1",rossiya,RUB,https://www.banki.ru/products/credits/credit/201034/,20.5,30.5,,100000,5000000,,549,2555,18m,7y,,ec5581898e84ca0cb1ee9ac3c0288a3e9638038e740e27d4baebb0b44f141e6d,True,2026-01-07 13:39:00,,"20,5–30,5%",,,100 000–5 000 000 ₽,4,,,,,,,,
16976,422903,credit,Деньги — возможности ,Деньги — возможности ,https://www.banki.ru/products/credits/credit/4229/,https://cdn.banki.ru/cdn/bank/68683_mobile_logo_url.png,22.12.2025 16:47,68683,686831,bank,Банк «РОССИЯ»,https://cdn.banki.ru/cdn/bank/68683_mobile_logo_url.png,328,www.abr.ru,8 800 100-11-11 ,"191124, г. Санкт-Петербург, пл. Растрелли, д. 2, стр.1",rossiya,RUB,https://www.banki.ru/products/credits/credit/4229/,22.5,32.5,,100000,5000000,,549,1825,18m,5y,,11b6ed7c1eadaa802dbbeb552b94e30678a350dc43704d01fc9b3933963e9830,True,2026-01-07 13:39:00,,"22,5–32,5%",,,100 000–5 000 000 ₽,4,,,,,,,,
19866,21116003,credit,Базовый (с обеспечением) ,Базовый (с обеспечением) ,https://www.banki.ru/products/credits/credit/211160/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,22.12.2025 14:10,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/211160/,29.5,29.5,,100001,7000000,,1460,1825,4y,5y,,de13a36aa27c14dfe85a6b74653538e35c4e1b926af27618ee62dff5afcd7fcb,True,2026-01-07 13:39:00,,"29,5%",,,100 001–7 000 000 ₽,4,,,,,,,,
19864,21115903,credit,Базовый,Базовый,https://www.banki.ru/products/credits/credit/211159/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,22.12.2025 14:09,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/211159/,29.5,29.5,,100001,2000000,,1460,1825,4y,5y,,b7e6d89e2f1a3ed2b1de6e4c517a294e7e66641b3900417af3d991cda47a879c,True,2026-01-07 13:39:00,,"29,5%",,,100 001–2 000 000 ₽,4,,,,,,,,
16755,59803,credit,Классический,Классический,https://www.banki.ru/products/credits/credit/598/,https://cdn.banki.ru/cdn/bank/192884_mobile_logo_url.png,25.12.2025 12:21,192884,1928841,bank,Банк Казани,https://cdn.banki.ru/cdn/bank/192884_mobile_logo_url.png,708,www.bankofkazan.ru,8 800 775-18-77,"420066, г. Казань, ул. Солдатская, д. 1",kazanbank,RUB,https://www.banki.ru/products/credits/credit/598/,21.9,26.9,,100000,100000000,,365,2555,1y,7y,,e8ce5fb494dc565e93b7c5b2e89c1d3073df2258a39938792d6da30ddd1675fe,True,2026-01-07 13:39:00,,"21,9–26,9%",,,100 000–100 000 000 ₽,4,,,,,,,,
17270,521803,credit,Доверительный ,Доверительный ,https://www.banki.ru/products/credits/credit/5218/,https://cdn.banki.ru/cdn/bank/192884_mobile_logo_url.png,25.12.2025 12:17,192884,1928841,bank,Банк Казани,https://cdn.banki.ru/cdn/bank/192884_mobile_logo_url.png,708,www.bankofkazan.ru,8 800 775-18-77,"420066, г. Казань, ул. Солдатская, д. 1",kazanbank,RUB,https://www.banki.ru/products/credits/credit/5218/,26.5,31.5,,30000,1500000,,365,1825,1y,5y,,a1a5647a3cc3d9755ca4a30c163bec96323b56001eda0e41146d14fe67d3c631,True,2026-01-07 13:39:00,,"26,5–31,5%",,,30 000–1 500 000 ₽,4,,,,,,,,
19354,370703,credit,Под залог недвижимости,Под залог недвижимости,https://www.banki.ru/products/credits/credit/3707/,https://cdn.banki.ru/cdn/bank/9259_mobile_logo_url.png,29.12.2025 18:13,9259,92591,bank,Абсолют Банк,https://cdn.banki.ru/cdn/bank/9259_mobile_logo_url.png,2306,www.absolutbank.ru,8 800 200-20-05,"127051, г. Москва, Цветной б-р, д. 18",absolutbank,RUB,https://www.banki.ru/products/credits/credit/3707/,22.5,23.5,,500000,50000000,,1095,5475,3y,15y,,c9bd49b0f3b68fb24ce3b344caf97cd085db46815c6afb8076c49d4a9536c1a9,True,2026-01-07 13:39:00,,"22,5–23,5%",,,500 000–50 000 000 ₽,4,,,,,,,,
19813,20115303,credit,Под залог недвижимости,Под залог недвижимости,https://www.banki.ru/products/credits/credit/201153/,https://cdn.banki.ru/cdn/bank/5348_mobile_logo_url.png,11.11.2025 13:53,5348,53481,bank,Инго Банк,https://cdn.banki.ru/cdn/bank/5348_mobile_logo_url.png,2307,www.ingobank.ru,8 800 100-33-22,"127030, г. Москва, ул. Сущевская, д. 27, стр. 1
",ingobank,RUB,https://www.banki.ru/products/credits/credit/201153/,24.8,26.3,,500000,7000000,,365,5475,1y,15y,,02071010a93a30135c4e0ecf563ab734782f61244c9ba3738cf24b7544419ec1,True,2026-01-07 13:39:00,,"24,8–26,3%",,,500 000–7 000 000 ₽,4,,,,,,,,
16877,348703,credit,На любые цели под залог авто,На любые цели под залог авто,https://www.banki.ru/products/credits/credit/3487/,https://cdn.banki.ru/cdn/bank/9183_mobile_logo_url.png,05.11.2025 17:58,9183,91831,bank,Локо-Банк,https://cdn.banki.ru/cdn/bank/9183_mobile_logo_url.png,2707,www.lockobank.ru,8 800 250-50-50,"125167, г. Москва, Ленинградский просп., д. 39, стр. 80
",locko-bank,RUB,https://www.banki.ru/products/credits/credit/3487/,25.9,33.9,,500001,10000000,,1095,2555,3y,7y,,31183947c0ffad6bf894a307d7033e4cc242cbee9ea9c17af686199423cde2cc,True,2026-01-07 13:39:00,,"25,9–33,9%",,,500 001–10 000 000 ₽,4,,,,,,,,
19419,505103,credit,Под залог недвижимости,Под залог недвижимости,https://www.banki.ru/products/credits/credit/5051/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,10.11.2025 17:30,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/5051/,24.3,27.3,,500000,10000000,,365,9125,1y,25y,,71e39d8024cd5dde400a5ba6e47ed5d5439b20da31fac6a9065957fd8ea49c40,True,2026-01-07 13:39:00,,"24,3–27,3%",,,500 000–10 000 000 ₽,4,,,,,,,,
19306,20113103,credit,Под залог недвижимости «Большая покупка»,Под залог недвижимости «Большая покупка»,https://www.banki.ru/products/credits/credit/201131/,https://cdn.banki.ru/cdn/bank/96003_mobile_logo_url.png,14.11.2025 10:39,96003,960031,bank,Банк Синара,https://cdn.banki.ru/cdn/bank/96003_mobile_logo_url.png,705,www.sinara.ru,8 800 100-06-00,"620026, г. Екатеринбург, ул. Куйбышева, д. 75
",skb-bank,RUB,https://www.banki.ru/products/credits/credit/201131/,12.4,25.5,,700000,13750000,,365,5475,1y,15y,,fc4d581691eaa1d65efca16021821f38e42e60b85ac07a4abb52bd17d9e74c5c,True,2026-01-07 13:39:00,,"12,4–25,5%",,,700 000–13 750 000 ₽,4,,,,,,,,
17201,511903,credit,Акционный (с обеспечением),Акционный (с обеспечением),https://www.banki.ru/products/credits/credit/5119/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,04.12.2025 15:58,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/5119/,22.9,32.9,,100001,5000000,,1460,1825,4y,5y,,c1350efb9f484ae8fc0fea54438f29466ecb7e4ccea4d63a98a594afa187ae8f,True,2026-01-07 13:39:00,,"22,9–32,9%",,,100 001–5 000 000 ₽,4,,,,,,,,
17172,507103,credit,Акционный,Акционный,https://www.banki.ru/products/credits/credit/5071/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,04.12.2025 15:55,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/5071/,22.9,32.9,,100001,2000000,,1825,1825,5y,5y,,24956b33f59117b0fa6f11648cbda84a2e7fc6db32f8bd8ad442912cfa5d51a8,True,2026-01-07 13:39:00,,"22,9–32,9%",,,100 001–2 000 000 ₽,4,,,,,,,,
17039,460003,credit,Для пенсионеров (с обеспечением),Для пенсионеров (с обеспечением),https://www.banki.ru/products/credits/credit/4600/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,04.12.2025 15:48,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/4600/,27.9,27.9,,30000,7000000,,183,1825,6m,5y,,9986c530422dfa392c419d28f050ef31da8c74461b830cfe1d870205a12ffb2a,True,2026-01-07 13:39:00,,"27,9%",,,30 000–7 000 000 ₽,4,,,,,,,,
17038,459903,credit,Для пенсионеров,Для пенсионеров,https://www.banki.ru/products/credits/credit/4599/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,04.12.2025 15:31,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/4599/,27.9,27.9,,30000,2000000,,183,1825,6m,5y,,34da0d43cf919161d618d46996968b056551eff8470a2ef0b187a7da0b00a5f7,True,2026-01-07 13:39:00,,"27,9%",,,30 000–2 000 000 ₽,4,,,,,,,,
19861,21115803,credit,Рациональный (с обеспечением),Рациональный (с обеспечением),https://www.banki.ru/products/credits/credit/211158/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,04.12.2025 16:37,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/211158/,28.9,28.9,,1000000,5000000,,730,1825,2y,5y,,4735f290c39c686a1f4cf6e1ab90fb417358981676d370ce10989fed54df20dd,True,2026-01-07 13:39:00,,"28,9%",,,1 000 000–5 000 000 ₽,4,,,,,,,,
19860,21115703,credit,Рациональный,Рациональный,https://www.banki.ru/products/credits/credit/211157/,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,04.12.2025 16:31,191203,1912031,bank,Примсоцбанк,https://cdn.banki.ru/cdn/bank/191203_mobile_logo_url.png,2733,www.pskb.com,8 800 350-42-02,"690106, Приморский край, г. Владивосток, Партизанский пр-т, д. 44
",primsotsbank,RUB,https://www.banki.ru/products/credits/credit/211157/,28.9,28.9,,100001,2000000,,730,1825,2y,5y,,57a8fe19f135b44562c5e9181e2506d013d44e2d2125f8006163848b92ae23a4,True,2026-01-07 13:39:00,,"28,9%",,,100 001–2 000 000 ₽,4,,,,,,,,
16989,433103,credit,Наличными ,Наличными ,https://www.banki.ru/products/credits/credit/4331/,https://cdn.banki.ru/cdn/bank/327_mobile_logo_url.png,19.11.2025 15:53,327,3271,bank,ВТБ,https://cdn.banki.ru/cdn/bank/327_mobile_logo_url.png,1000,www.vtb.ru,8 800 200-77-99,"190000, г. Санкт-Петербург, ул. Большая Морская, д. 29
",vtb,RUB,https://www.banki.ru/products/credits/credit/4331/,6.3,43.0,,100001,7000000,,183,1825,6m,5y,,76b5800df674c2d10b15cd54cf004f9fea2ccc3845354f6f5b1c6d00dc2c2cc0,True,2026-01-07 13:39:00,,"6,3–43%",,,100 001–7 000 000 ₽,4,,,,,,,,
19450,524703,credit,Под залог,Под залог,https://www.banki.ru/products/credits/credit/5247/,https://cdn.banki.ru/cdn/bank/192841_mobile_logo_url.png,11.11.2025 17:13,192841,1928411,bank,Энергобанк,https://cdn.banki.ru/cdn/bank/192841_mobile_logo_url.png,67,www.energobank.ru,8 800-350-54-58,"420111, г. Казань, ул. Пушкина, д. 13/52
",energobank,RUB,https://www.banki.ru/products/credits/credit/5247/,21.5,28.5,,100000,100000000,,397,2555,13m,7y,,899ea231c773f793e71ee1488bb8e0b1e1464509531dd8e71eaea6b98406fcf4,True,2026-01-07 13:39:00,,"21,5–28,5%",,,100 000–100 000 000 ₽,4,,,,,,,,
17019,451903,credit,Бюджетный,Бюджетный,https://www.banki.ru/products/credits/credit/4519/,https://cdn.banki.ru/cdn/bank/192841_mobile_logo_url.png,11.11.2025 17:17,192841,1928411,bank,Энергобанк,https://cdn.banki.ru/cdn/bank/192841_mobile_logo_url.png,67,www.energobank.ru,8 800-350-54-58,"420111, г. Казань, ул. Пушкина, д. 13/52
",energobank,RUB,https://www.banki.ru/products/credits/credit/4519/,22.5,29.0,,100000,3000000,,397,2555,13m,7y,,796fe09491f08823003757cd131cdc6e39ca64e2261d3ee9828376d7b6ab1f40,True,2026-01-07 13:39:00,,"22,5–29%",,,100 000–3 000 000 ₽,4,,,,,,,,
16843,320603,credit,Пенсионный (с обеспечением),Пенсионный (с обеспечением),https://www.banki.ru/products/credits/credit/3206/,https://cdn.banki.ru/cdn/bank/192841_mobile_logo_url.png,11.11.2025 17:03,192841,1928411,bank,Энергобанк,https://cdn.banki.ru/cdn/bank/192841_mobile_logo_url.png,67,www.energobank.ru,8 800-350-54-58,"420111, г. Казань, ул. Пушкина, д. 13/52
",energobank,RUB,https://www.banki.ru/products/credits/credit/3206/,23.5,23.5,,50000,400000,,397,1095,13m,3y,,c09d40ea5f4f1c5a902675ff765cc098ad4af1aa16b4af00d5a86bdcf4c9591f,True,2026-01-07 13:39:00,,"23,5%",,,50 000–400 000 ₽,4,,,,,,,,
